baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000026856	79.9310061272805	1.01087317289088	1.03614022580034	0.975614253476217	0.329255658473844	0.710967821819598	Dolpp1
ENSMUSG00000021097	12.9125235889206	-1.67628229174719	1.71956770021	-0.974827738124226	0.329645715477809	0.711209381028734	Clmn
ENSMUSG00000031217	60.7669321876664	-1.14536168910808	1.17497477281133	-0.97479683446105	0.329661047657644	0.711209381028734	Efnb1
ENSMUSG00000031765	32.9993903718458	1.21353212633315	1.24467149693479	0.974981856113575	0.329569260087369	0.711209381028734	Mt1
ENSMUSG00000031790	108.515333738051	-1.06457680975067	1.09226525960706	-0.974650434395075	0.329733687140699	0.711209381028734	Mmp15
ENSMUSG00000033917	287.941018207253	-0.908302312196899	0.932008114138817	-0.974564811633832	0.329776175485065	0.711209381028734	Gde1
ENSMUSG00000035047	139.010310229215	-1.03737131076582	1.0648197000398	-0.974222500510686	0.329946075002593	0.711209381028734	Kri1
ENSMUSG00000042579	19.0794366990759	-1.58502243531408	1.62687222868313	-0.974275918765347	0.329919558151499	0.711209381028734	4632404H12Rik
ENSMUSG00000057378	119.816895850751	-1.15806756107053	1.18780784030425	-0.974962045017232	0.329579087401817	0.711209381028734	Ryr3
ENSMUSG00000063895	168.883510715489	-0.932984106790717	0.957545107774811	-0.974350032406129	0.329882770384859	0.711209381028734	Nupl1
ENSMUSG00000066149	139.098845580874	-0.996226031981215	1.02224631603045	-0.974545974251809	0.329785523582516	0.711209381028734	Cdc26
ENSMUSG00000037355	57.1381683930384	-1.10511623055363	1.13452038213668	-0.974082306456523	0.330015673971921	0.711234691468588	Uvssa
ENSMUSG00000028173	73.4901062987123	-1.24999708820465	1.28348428290775	-0.973909150934647	0.330101649695169	0.711281949629045	Wls
ENSMUSG00000028960	818.728569813711	-0.914078084724269	0.938891002235339	-0.973572100007354	0.330269044861514	0.711281949629045	Ube4b
ENSMUSG00000029458	172.111563631203	-0.974095545523795	1.00039108144834	-0.973714743751542	0.33019819463854	0.711281949629045	Brap
ENSMUSG00000044477	189.194195224787	-1.18417782814934	1.21623687483757	-0.973640787126676	0.33023492718633	0.711281949629045	Zfand3
ENSMUSG00000044155	111.951258295564	-1.14116697053586	1.1723647951757	-0.973388978611249	0.330360014496256	0.711353241934223	Lsm8
ENSMUSG00000059495	1681.72834216096	-0.825573597411517	0.848256568934788	-0.973259303430146	0.330424443340344	0.711367369874405	Arhgef12
ENSMUSG00000035547	287.965748998436	0.935713460793544	0.961735816005473	0.972942304135026	0.330581978018099	0.71158190435589	Capn5
ENSMUSG00000025907	701.091738369725	-0.882709749539218	0.90757576996248	-0.972601714097888	0.3307512904086	0.711716932497331	Rb1cc1
ENSMUSG00000037720	867.133329087363	-0.821799023539303	0.844965276138242	-0.972583189802999	0.330760500720512	0.711716932497331	Tmem33
ENSMUSG00000001065	37.004000965003	1.36973513177928	1.40923159644584	0.971973049166529	0.331063956457469	0.711871473977902	Zfp276
ENSMUSG00000024862	151.59714191092	-1.04263454261924	1.07266078856967	-0.972007696868955	0.331046719471536	0.711871473977902	Klc2
ENSMUSG00000033938	88.6184800889443	1.00683706768111	1.03569789150267	0.972133935910901	0.330983921355148	0.711871473977902	Ndufb7
ENSMUSG00000063696	19.4673776453845	1.48806461419055	1.53053655466812	0.972250293305286	0.330926045728836	0.711871473977902	Gm8730
ENSMUSG00000020821	72.1953204074907	-1.11845262612516	1.15148653684148	-0.971311943596901	0.331392962992881	0.712287466599252	Kif1c
ENSMUSG00000026816	101.494493442913	-1.18160269160109	1.21657895772311	-0.971250311457397	0.331423645681677	0.712287466599252	Gtf3c5
ENSMUSG00000074582	216.024709795345	-0.985433407847707	1.01461887409659	-0.971235045006556	0.331431246152096	0.712287466599252	Arfgef2
ENSMUSG00000017724	32.9340574572427	1.56507787232739	1.61237462488998	0.970666399835078	0.331714428954299	0.712397881749686	Etv4
ENSMUSG00000040621	65.652208580771	1.2050573411243	1.2411326485014	0.970933560227707	0.331581364777247	0.712397881749686	Gemin8
ENSMUSG00000042686	64.2532685829654	-1.22726591051002	1.26425166029415	-0.970744946638614	0.331675303683672	0.712397881749686	Jph1
ENSMUSG00000054455	351.437610514081	-0.849202118465709	0.874768344256354	-0.970773718598174	0.331660972711334	0.712397881749686	Vapb
ENSMUSG00000020963	70.220910319892	-1.20946208057363	1.24631939443958	-0.970427071880302	0.331833659976129	0.712529464119922	Tshr
ENSMUSG00000005893	319.7009479137	-0.856654636449954	0.884143400399485	-0.968909156662696	0.332590516437771	0.71303792270773	Nr2c2
ENSMUSG00000015745	120.094282979191	0.991773227505028	1.02316038221167	0.969323328725068	0.332383893206075	0.71303792270773	Plekho1
ENSMUSG00000021597	169.134568351344	0.891586616187913	0.920157703592046	0.968949792744658	0.332570240134572	0.71303792270773	Ankrd32
ENSMUSG00000028360	188.504888375302	0.974615945193996	1.00519569514138	0.969578311869829	0.332256727800559	0.71303792270773	Slc44a5
ENSMUSG00000029104	215.013742964559	-1.18153793884625	1.21945669287635	-0.968905206514007	0.332592487497448	0.71303792270773	Htt
ENSMUSG00000032599	266.912802451063	-1.19782028806686	1.23599569098589	-0.969113644005847	0.33248849089695	0.71303792270773	Ip6k2
ENSMUSG00000039308	11.3268301048574	-1.57756598635753	1.62790312348194	-0.969078542575221	0.332506002731574	0.71303792270773	Ndst2
ENSMUSG00000041684	158.017219087898	-0.962464117187192	0.992636904776042	-0.96960339934605	0.332244217852156	0.71303792270773	Bivm
ENSMUSG00000050821	213.750513597785	0.892952085263733	0.921394541804146	0.969131077676323	0.332479793593813	0.71303792270773	Fam131a
ENSMUSG00000037984	2828.39433089551	0.805601796484241	0.831720106285284	0.968597236493782	0.332746182728716	0.7131186932155	Neurod6
ENSMUSG00000062382	14.4001277362706	1.43090704436402	1.47721085426765	0.968654569677811	0.332717566609693	0.7131186932155	Gm10116
ENSMUSG00000022841	903.932068030153	-0.938558272915513	0.969262385199412	-0.968322187311972	0.332883487280591	0.713288601906974	Ap2m1
ENSMUSG00000046613	29.0791259501714	1.3632958108633	1.40815457324496	0.968143580801443	0.332972667236902	0.713355350007535	Vwa5b2
ENSMUSG00000000127	444.209847805804	0.849789645945393	0.878075416072762	0.967786627880007	0.333150943489083	0.713474880816417	Fer
ENSMUSG00000000168	248.580700104501	-0.882967518200236	0.912338352947	-0.967807080945471	0.333140726764491	0.713474880816417	Dlat
ENSMUSG00000090053	98.3914882596594	-0.973722950432995	1.00624138562454	-0.967683266007432	0.333202577952253	0.713474880816417	Palm2
ENSMUSG00000030304	297.797525127738	0.876545899994693	0.906163359000252	0.967315541164415	0.333386316911091	0.713743990558697	Ergic2
ENSMUSG00000020648	16.7443937611451	-1.49345106881977	1.54452536372818	-0.966932045204407	0.333578005767406	0.713760677793755	Dus4l
ENSMUSG00000024410	88.2558374504558	-1.24224517886586	1.28485704178951	-0.966835327559633	0.333626360904817	0.713760677793755	3110002H16Rik
ENSMUSG00000027598	269.021920226674	-1.2150270950627	1.25642482718901	-0.967051166746736	0.333518455749275	0.713760677793755	Itch
ENSMUSG00000058975	129.240888655387	-0.942353286755773	0.974484788905861	-0.967027189633032	0.333530441590329	0.713760677793755	Kcnc1
ENSMUSG00000078851	313.156740038536	0.92636111489203	0.958319973436929	0.966651160957982	0.333718449691914	0.713833461295058	Hist3h2a
ENSMUSG00000039252	20.380199155476	1.44647827701237	1.4974260767348	0.96597641745793	0.334055981615831	0.714327785502596	Lgi2
ENSMUSG00000061118	131.391210946358	1.42591505723537	1.47616845448127	0.965956868206103	0.334065764162892	0.714327785502596	Dnajc30
ENSMUSG00000009112	297.798190451498	0.94801592791978	0.98175547043121	0.965633456061507	0.334227628085567	0.714549605574935	Bcl2l13
ENSMUSG00000008028	58.848473141146	1.20352615393777	1.24670878864773	0.96536269327435	0.334363180514445	0.714715106601299	1700008O03Rik
ENSMUSG00000041303	142.100812177849	-1.18828155880197	1.23112405927648	-0.965200500996063	0.334444396078213	0.71476442298148	Gtf3c3
ENSMUSG00000005410	35.811462483909	-1.49586214990021	1.55181731382497	-0.963942170623912	0.33507491977044	0.714784053078982	Mcm5
ENSMUSG00000020315	6768.08765916791	-0.799954125738148	0.829517789358243	-0.964360422405205	0.334865257419444	0.714784053078982	Sptbn1
ENSMUSG00000020374	23.8243428179257	-1.37415235220019	1.42423917964719	-0.964832572953502	0.334628678147894	0.714784053078982	Rasgef1c
ENSMUSG00000021959	50.7228614350045	1.05050360850202	1.08971426800414	0.964017485451546	0.335037159514382	0.714784053078982	Lats2
ENSMUSG00000023032	393.481706141204	0.844182443673966	0.875709209896797	0.963998590095282	0.335046632736465	0.714784053078982	Slc4a8
ENSMUSG00000026820	213.582682849271	0.999542098479618	1.03609739415493	0.964718282391659	0.334685935544259	0.714784053078982	Ptges2
ENSMUSG00000030446	92.6749323283479	1.17670840635304	1.22046376019131	0.964148584115754	0.334971437706612	0.714784053078982	Zfp273
ENSMUSG00000036908	25.448838326053	1.7072121908741	1.77007647596405	0.964484989239964	0.334802830569725	0.714784053078982	Unc93b1
ENSMUSG00000049760	115.452635376511	1.0942916696453	1.13395485096766	0.965022257025036	0.334533663972423	0.714784053078982	2410015M20Rik
ENSMUSG00000052833	272.623974393451	-1.19147594227208	1.23609175228497	-0.963905745726067	0.335093182941038	0.714784053078982	Sae1
ENSMUSG00000062991	21.7511299038902	-1.39575194106736	1.44789352531416	-0.963987970568843	0.335051956931583	0.714784053078982	Nrg1
ENSMUSG00000026921	10.522047324656	-1.72014921073003	1.78577504389419	-0.96325078380474	0.335421685362274	0.71498851710741	Egfl7
ENSMUSG00000027086	42.0080976616897	-1.20373532765926	1.24933716834831	-0.963499172325642	0.335297079318594	0.71498851710741	Fastkd1
ENSMUSG00000031626	505.594866813424	0.832568410187009	0.864297036017229	0.963289674142088	0.335402173751691	0.71498851710741	Sorbs2
ENSMUSG00000046962	76.4988889843631	-1.17714000566604	1.22181266284559	-0.963437392214037	0.335328069008821	0.71498851710741	Zbtb21
ENSMUSG00000031732	208.05506069593	-0.88483591936242	0.918822451925766	-0.963010772655681	0.335542117157248	0.715121228539189	Phlpp2
ENSMUSG00000001785	238.324826491646	-0.880245495156584	0.915021535332539	-0.961994293212655	0.336052470589853	0.715217509937446	Pwp1
ENSMUSG00000004110	586.463209399335	-0.848012678265012	0.881506602998318	-0.962003773290658	0.336047708530929	0.715217509937446	Cacna1e
ENSMUSG00000018846	1019.25200374613	-0.816805781936232	0.849178204842199	-0.961877939493297	0.336110921248567	0.715217509937446	Pank3
ENSMUSG00000029640	273.017001480576	-1.20024501980795	1.24773064137048	-0.96194240969319	0.336078533631669	0.715217509937446	Usp12
ENSMUSG00000030826	13.9143078325078	-1.6212168126909	1.68546595869487	-0.961880484341719	0.33610964276594	0.715217509937446	Bcat2
ENSMUSG00000038323	163.518816672715	-1.00475950049665	1.04432407696146	-0.962114656419756	0.335992012636449	0.715217509937446	1700066M21Rik
ENSMUSG00000038644	10.6074752171881	-1.72983761256915	1.79833295931806	-0.961911754775998	0.336093933360048	0.715217509937446	Pold1
ENSMUSG00000040549	1411.30005511448	-0.83221925787035	0.864633962981704	-0.962510488253814	0.335793237272444	0.715217509937446	Ckap5
ENSMUSG00000051154	519.761272462561	0.826739407098532	0.859220861922473	0.962196617582975	0.335950847881484	0.715217509937446	Commd3
ENSMUSG00000039542	3270.43565679609	-0.797918814838201	0.829986205626207	-0.961363947291375	0.336369205136579	0.715643239658007	Ncam1
ENSMUSG00000002477	770.781968424805	0.842477251217575	0.876511893153479	0.961170359236706	0.336466517286208	0.71565735197367	Snrpd1
ENSMUSG00000026311	170.241410499788	-1.04189987940115	1.08404863232255	-0.9611191309461	0.336492271569821	0.71565735197367	Asb1
ENSMUSG00000068882	759.836618624103	-0.816658699363553	0.84981731152376	-0.960981481889617	0.336561478927282	0.715680723136668	Ssb
ENSMUSG00000022621	39.4454304618676	-1.28851013732034	1.34116936440598	-0.960736333170745	0.336684757765774	0.715819046560821	Rabl2
ENSMUSG00000022131	56.5982849618154	1.16062441356529	1.20834173177958	0.960510080088009	0.336798560253558	0.715878846438915	Gpr180
ENSMUSG00000036167	284.324517398696	-1.19780255785726	1.24712787844109	-0.960448867003525	0.336829353925216	0.715878846438915	Pphln1
ENSMUSG00000024869	13.451962783901	1.55080749919516	1.61512893668865	0.960175663978036	0.336966812696287	0.715923440801151	Nudt8
ENSMUSG00000038102	247.31491924264	-0.902889626688048	0.940256775589465	-0.960258569923103	0.336925095769493	0.715923440801151	Trappc11
ENSMUSG00000023026	410.157333718304	-1.00615571669395	1.04822484872562	-0.959866309138902	0.337122504348757	0.716028241808848	Dip2b
ENSMUSG00000085575	12.9233349453668	-1.74533198762483	1.8183454944074	-0.95984618599318	0.337132633497894	0.716028241808848	Gm15485
ENSMUSG00000027634	605.247905723772	-0.828544438305966	0.863334419155448	-0.959702775566952	0.33720482596835	0.716057855524084	Ndrg3
ENSMUSG00000006373	1277.12144525473	0.806020920962518	0.84038432482988	0.95910989430423	0.337503386451487	0.716423512272678	Pgrmc1
ENSMUSG00000028797	418.06679627581	0.908402463643864	0.947459657989909	0.958776931538271	0.337671132812414	0.716423512272678	Tmem234
ENSMUSG00000032171	165.399765970235	-0.931113327944931	0.971233436345219	-0.958691590611561	0.337714136122539	0.716423512272678	Pin1
ENSMUSG00000033335	157.382480192639	-1.13761380172933	1.18665385929913	-0.958673662765684	0.337723170414888	0.716423512272678	Dnm2
ENSMUSG00000053684	38.4133902445671	-1.41824052055355	1.47938857698198	-0.958666669879811	0.337726694348017	0.716423512272678	BC048403
ENSMUSG00000058922	31.7234793078624	-1.18671306847038	1.23747937502181	-0.958976038246676	0.337570816582585	0.716423512272678	Gm10052
ENSMUSG00000008153	377.233991953207	-0.886922013716246	0.925501009745583	-0.958315554901509	0.337903662499986	0.716640638412568	Clstn3
ENSMUSG00000030103	112.470983751026	-0.951968021771646	0.993526699818765	-0.958170547349458	0.337976766245155	0.716640638412568	Bhlhe40
ENSMUSG00000097300	10.1301427664368	-1.69167874928022	1.76562920999154	-0.958116653092934	0.338003938950303	0.716640638412568	Gm26835
ENSMUSG00000022553	182.021329736873	-1.109691278378	1.15959213989239	-0.956966885340367	0.338583969497394	0.717490445413321	Maf1
ENSMUSG00000053641	169.505247491442	-1.2029525559299	1.25718838745924	-0.956859423718551	0.33863821396633	0.717490445413321	Dennd4a
ENSMUSG00000067787	413.040660796601	0.848729414472773	0.886889850190961	0.95697274502581	0.338581011806214	0.717490445413321	Blcap
ENSMUSG00000072235	14063.707162148	-0.793446833033599	0.828960235349096	-0.957159100278748	0.338486957167984	0.717490445413321	Tuba1a
ENSMUSG00000027566	259.242117344025	-1.03780115917879	1.08510419238714	-0.956406920607057	0.338866689646679	0.717850804036984	Psma7
ENSMUSG00000021071	815.56464697371	0.815974843768896	0.853677902363652	0.955834561852469	0.339155823921332	0.718215769761402	Trim9
ENSMUSG00000028657	143.168215978797	-0.936884691749093	0.98009006729882	-0.955916933564276	0.339114203060684	0.718215769761402	Ppt1
ENSMUSG00000006678	79.2748679589824	-1.20185978560058	1.25955828395424	-0.954191481975315	0.339986725570074	0.718279020346947	Pola1
ENSMUSG00000028188	12.9115141467041	1.53681385023178	1.61084426050965	0.954042478163318	0.340062140927295	0.718279020346947	Spata1
ENSMUSG00000030213	464.573410828243	-0.849857330832993	0.890770068892724	-0.954070371818187	0.340048022285246	0.718279020346947	Atf7ip
ENSMUSG00000030757	32.8411785070838	-1.26998690397482	1.33075847303259	-0.954333133856151	0.339915041189813	0.718279020346947	Zkscan2
ENSMUSG00000036241	799.006034743912	0.828634480143559	0.867252527250932	0.955470816291782	0.339339656828154	0.718279020346947	Ube2r2
ENSMUSG00000037260	76.4371934948341	-1.10880502732706	1.16168344415253	-0.954481216813716	0.339840112657261	0.718279020346947	Hgsnat
ENSMUSG00000037326	12.0749832962469	-1.68889153453241	1.76885247093567	-0.95479502235652	0.339681365111014	0.718279020346947	Capn15
ENSMUSG00000039716	1059.55256956503	-0.811559309216996	0.850463604601565	-0.954255190728831	0.339954483906033	0.718279020346947	Dock3
ENSMUSG00000041697	526.726895362243	0.926573361579349	0.969995125824601	0.955235069652191	0.339458834651507	0.718279020346947	Cox6a1
ENSMUSG00000041939	177.641668938686	0.962795077606214	1.0080370823214	0.955118709907973	0.339517668293695	0.718279020346947	Mvk
ENSMUSG00000042032	210.508609880682	-0.882844866553063	0.924752522686878	-0.954682301366368	0.339738382788027	0.718279020346947	Mat2b
ENSMUSG00000042942	24.259045640778	-1.43057612263615	1.49837521242919	-0.954751594106306	0.339703331703332	0.718279020346947	Greb1l
ENSMUSG00000047003	98.0947049351935	-1.11476706522732	1.16810228390668	-0.954340283882525	0.339911423102875	0.718279020346947	Zfp41
ENSMUSG00000060301	339.805233817958	-0.976567354431525	1.02335914666157	-0.954276274968875	0.339943814046005	0.718279020346947	2610008E11Rik
ENSMUSG00000062352	177.103211869877	1.12181417579308	1.17584731231555	0.954047489026386	0.340059604603009	0.718279020346947	Itgb1bp1
ENSMUSG00000016253	97.9875935643114	-1.12825807544183	1.18307988367608	-0.953661786502612	0.340254869233959	0.718529678677368	Nelfcd
ENSMUSG00000039187	12.3703939569629	-1.65796644383927	1.73877013652036	-0.953528249085988	0.340322490237037	0.718529678677368	Fanci
ENSMUSG00000098051	69.2386174975977	1.38862429159983	1.45640271418708	0.953461757570894	0.340356163584016	0.718529678677368	Gm27032
ENSMUSG00000055670	267.895312800352	-0.85766044574679	0.899763823241846	-0.953206189882855	0.340485610788777	0.718679535272396	Zzef1
ENSMUSG00000006412	441.531016294667	-0.94854205159004	0.996578735780044	-0.951798405419111	0.341199230905579	0.71898650435223	Pfdn2
